Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=28 : (z,n+p) ; MT=41 : (z,2n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
89.5344 ;  ;  ;  ;  ;  ; 16.17115 ; 
89.54994 ;  ;  ;  ;  ;  ; 13.54367 ; 
89.56548 ;  ;  ;  ;  ;  ; 11.29819 ; 
89.58102 ;  ;  ;  ;  ;  ; 9.400697 ; 
89.59657 ;  ;  ;  ;  ;  ; 7.813079 ; 
89.61211 ;  ;  ;  ;  ;  ; 6.499179 ; 
89.62765 ;  ;  ;  ;  ;  ; 5.420446 ; 
89.64319 ;  ;  ;  ;  ;  ; 4.541493 ; 
89.65874 ;  ;  ;  ;  ;  ; 3.829457 ; 
89.67428 ;  ;  ;  ;  ;  ; 3.25624 ; 
89.68982 ;  ;  ;  ;  ;  ; 2.79601 ; 
89.70536 ;  ;  ;  ;  ;  ; 2.427097 ; 
89.7209 ;  ;  ;  ;  ;  ; 2.131296 ; 
89.73644 ;  ;  ;  ;  ;  ; 1.893565 ; 
89.75198 ;  ;  ;  ;  ;  ; 1.701664 ; 
89.76752 ;  ;  ;  ;  ;  ; 1.545766 ; 
89.78546 ;  ;  ;  ;  ;  ; 1.400456 ; 
89.80339 ;  ;  ;  ;  ;  ; 1.283603 ; 
89.82133 ;  ;  ;  ;  ;  ; 1.18816 ; 
89.83926 ;  ;  ;  ;  ;  ; 1.109114 ; 
89.87513 ;  ;  ;  ;  ;  ; 0.9859227 ; 
89.91099 ;  ;  ;  ;  ;  ; 0.894317 ; 
89.94686 ;  ;  ;  ;  ;  ; 0.8234342 ; 
89.98272 ;  ;  ;  ;  ;  ; 0.7671504 ; 
90.01859 ;  ;  ;  ;  ;  ; 0.721696 ; 
90.05445 ;  ;  ;  ;  ;  ; 0.6846719 ; 
90.12618 ;  ;  ;  ;  ;  ; 0.6296783 ; 
90.19791 ;  ;  ;  ;  ;  ; 0.5935862 ; 
90.26964 ;  ;  ;  ;  ;  ; 0.5716441 ; 
90.34137 ;  ;  ;  ;  ;  ; 0.5611681 ; 
90.43223 ;  ;  ;  ;  ;  ; 0.5622399 ; 
90.52309 ;  ;  ;  ;  ;  ; 0.5786273 ; 
90.61395 ;  ;  ;  ;  ;  ; 0.6113641 ; 
90.70481 ;  ;  ;  ;  ;  ; 0.6635562 ; 
90.75024 ;  ;  ;  ;  ;  ; 0.6986606 ; 
90.79567 ;  ;  ;  ;  ;  ; 0.7411757 ; 
90.8411 ;  ;  ;  ;  ;  ; 0.7926164 ; 
90.88653 ;  ;  ;  ;  ;  ; 0.8550481 ; 
90.93196 ;  ;  ;  ;  ;  ; 0.9313343 ; 
90.97739 ;  ;  ;  ;  ;  ; 1.025549 ; 
91.02282 ;  ;  ;  ;  ;  ; 1.143707 ; 
91.06825 ;  ;  ;  ;  ;  ; 1.295239 ; 
91.1089 ;  ;  ;  ;  ;  ; 1.471948 ; 
91.12923 ;  ;  ;  ;  ;  ; 1.580854 ; 
91.14955 ;  ;  ;  ;  ;  ; 1.708076 ; 
91.16988 ;  ;  ;  ;  ;  ; 1.858838 ; 
91.1902 ;  ;  ;  ;  ;  ; 2.039923 ; 
91.21052 ;  ;  ;  ;  ;  ; 2.260821 ; 
91.23084 ;  ;  ;  ;  ;  ; 2.534278 ; 
91.25117 ;  ;  ;  ;  ;  ; 2.877575 ; 
91.27149 ;  ;  ;  ;  ;  ; 3.312997 ; 
91.29182 ;  ;  ;  ;  ;  ; 3.870433 ; 
91.30198 ;  ;  ;  ;  ;  ; 4.206054 ; 
91.31214 ;  ;  ;  ;  ;  ; 4.586874 ; 
91.32231 ;  ;  ;  ;  ;  ; 5.019483 ; 
91.33247 ;  ;  ;  ;  ;  ; 5.509794 ; 
91.34263 ;  ;  ;  ;  ;  ; 6.065592 ; 
91.35279 ;  ;  ;  ;  ;  ; 6.694881 ; 
91.36295 ;  ;  ;  ;  ;  ; 7.406257 ; 
91.37311 ;  ;  ;  ;  ;  ; 8.208863 ; 
91.38327 ;  ;  ;  ;  ;  ; 9.112313 ; 
91.39343 ;  ;  ;  ;  ;  ; 10.1266 ; 
91.40419 ;  ;  ;  ;  ;  ; 11.33304 ; 
91.41495 ;  ;  ;  ;  ;  ; 12.68757 ; 
91.42571 ;  ;  ;  ;  ;  ; 14.20237 ; 
91.43647 ;  ;  ;  ;  ;  ; 15.88918 ; 
91.44723 ;  ;  ;  ;  ;  ; 17.75898 ; 
91.45799 ;  ;  ;  ;  ;  ; 19.82165 ; 
91.47951 ;  ;  ;  ;  ;  ; 24.55694 ; 
91.50103 ;  ;  ;  ;  ;  ; 30.13555 ; 
91.52255 ;  ;  ;  ;  ;  ; 36.55254 ; 
91.54407 ;  ;  ;  ;  ;  ; 43.74455 ; 
91.56558 ;  ;  ;  ;  ;  ; 51.57621 ; 
91.61101 ;  ;  ;  ;  ;  ; 69.22275 ; 
91.65644 ;  ;  ;  ;  ;  ; 85.89263 ; 
91.67796 ;  ;  ;  ;  ;  ; 92.43853 ; 
91.69948 ;  ;  ;  ;  ;  ; 97.61794 ; 
91.72278 ;  ;  ;  ;  ;  ; 101.3434 ; 
91.74608 ;  ;  ;  ;  ;  ; 102.8622 ; 
91.75 ;  ;  ;  ;  ;  ; 102.8909 ; 
91.75982 ;  ;  ;  ;  ;  ; 102.6735 ; 
91.76963 ;  ;  ;  ;  ;  ; 102.0465 ; 
91.79369 ;  ;  ;  ;  ;  ; 98.83601 ; 
91.81775 ;  ;  ;  ;  ;  ; 93.46245 ; 
91.85106 ;  ;  ;  ;  ;  ; 83.19495 ; 
91.88437 ;  ;  ;  ;  ;  ; 70.85494 ; 
91.94796 ;  ;  ;  ;  ;  ; 46.46233 ; 
91.97976 ;  ;  ;  ;  ;  ; 35.74072 ; 
91.99566 ;  ;  ;  ;  ;  ; 31.00115 ; 
92.01155 ;  ;  ;  ;  ;  ; 26.71867 ; 
92.02594 ;  ;  ;  ;  ;  ; 23.23871 ; 
92.04032 ;  ;  ;  ;  ;  ; 20.13418 ; 
92.05471 ;  ;  ;  ;  ;  ; 17.38732 ; 
92.06909 ;  ;  ;  ;  ;  ; 14.98209 ; 
92.08348 ;  ;  ;  ;  ;  ; 12.89072 ; 
92.09786 ;  ;  ;  ;  ;  ; 11.08876 ; 
92.11224 ;  ;  ;  ;  ;  ; 9.545864 ; 
92.12662 ;  ;  ;  ;  ;  ; 8.233002 ; 
92.14101 ;  ;  ;  ;  ;  ; 7.121175 ; 
92.15539 ;  ;  ;  ;  ;  ; 6.185102 ; 
92.16978 ;  ;  ;  ;  ;  ; 5.398625 ; 
92.18416 ;  ;  ;  ;  ;  ; 4.740316 ; 
92.19855 ;  ;  ;  ;  ;  ; 4.189178 ; 
92.21293 ;  ;  ;  ;  ;  ; 3.728391 ; 
92.22731 ;  ;  ;  ;  ;  ; 3.342352 ; 
92.24169 ;  ;  ;  ;  ;  ; 3.01811 ; 
92.25608 ;  ;  ;  ;  ;  ; 2.744572 ; 
92.27046 ;  ;  ;  ;  ;  ; 2.513005 ; 
92.28485 ;  ;  ;  ;  ;  ; 2.315548 ; 
92.29923 ;  ;  ;  ;  ;  ; 2.146299 ; 
92.328 ;  ;  ;  ;  ;  ; 1.872728 ; 
92.35676 ;  ;  ;  ;  ;  ; 1.662552 ; 
92.38553 ;  ;  ;  ;  ;  ; 1.496257 ; 
92.4143 ;  ;  ;  ;  ;  ; 1.361353 ; 
92.44307 ;  ;  ;  ;  ;  ; 1.249591 ; 
92.47183 ;  ;  ;  ;  ;  ; 1.15547 ; 
92.5006 ;  ;  ;  ;  ;  ; 1.075107 ; 
92.52937 ;  ;  ;  ;  ;  ; 1.005813 ; 
92.5869 ;  ;  ;  ;  ;  ; 0.8929097 ; 
92.64443 ;  ;  ;  ;  ;  ; 0.8056713 ; 
92.70196 ;  ;  ;  ;  ;  ; 0.7371974 ; 
92.76858 ;  ;  ;  ;  ;  ; 0.6753938 ; 
92.8352 ;  ;  ;  ;  ;  ; 0.6278185 ; 
92.90182 ;  ;  ;  ;  ;  ; 0.5912189 ; 
92.96844 ;  ;  ;  ;  ;  ; 0.5633833 ; 
93.03506 ;  ;  ;  ;  ;  ; 0.5427999 ; 
93.10168 ;  ;  ;  ;  ;  ; 0.5284315 ; 
93.23491 ;  ;  ;  ;  ;  ; 0.5157773 ; 
93.34393 ;  ;  ;  ;  ;  ; 0.5199371 ; 
93.45294 ;  ;  ;  ;  ;  ; 0.5371418 ; 
93.56195 ;  ;  ;  ;  ;  ; 0.5688552 ; 
93.67096 ;  ;  ;  ;  ;  ; 0.6182326 ; 
93.72547 ;  ;  ;  ;  ;  ; 0.6511659 ; 
93.77998 ;  ;  ;  ;  ;  ; 0.6908877 ; 
93.83449 ;  ;  ;  ;  ;  ; 0.7387819 ; 
93.88899 ;  ;  ;  ;  ;  ; 0.7967125 ; 
93.9435 ;  ;  ;  ;  ;  ; 0.8672654 ; 
93.998 ;  ;  ;  ;  ;  ; 0.953963 ; 
94.05251 ;  ;  ;  ;  ;  ; 1.061856 ; 
94.10701 ;  ;  ;  ;  ;  ; 1.19831 ; 
94.15546 ;  ;  ;  ;  ;  ; 1.352854 ; 
94.20391 ;  ;  ;  ;  ;  ; 1.552751 ; 
94.22814 ;  ;  ;  ;  ;  ; 1.676874 ; 
94.25236 ;  ;  ;  ;  ;  ; 1.823354 ; 
94.27659 ;  ;  ;  ;  ;  ; 1.999891 ; 
94.30081 ;  ;  ;  ;  ;  ; 2.217744 ; 
94.32504 ;  ;  ;  ;  ;  ; 2.494421 ; 
94.34926 ;  ;  ;  ;  ;  ; 2.855994 ; 
94.36138 ;  ;  ;  ;  ;  ; 3.080551 ; 
94.37349 ;  ;  ;  ;  ;  ; 3.342356 ; 
94.3856 ;  ;  ;  ;  ;  ; 3.64954 ; 
94.39771 ;  ;  ;  ;  ;  ; 4.011693 ; 
94.40983 ;  ;  ;  ;  ;  ; 4.440673 ; 
94.42194 ;  ;  ;  ;  ;  ; 4.949411 ; 
94.43405 ;  ;  ;  ;  ;  ; 5.554297 ; 
94.44616 ;  ;  ;  ;  ;  ; 6.274102 ; 
94.45828 ;  ;  ;  ;  ;  ; 7.131329 ; 
94.47039 ;  ;  ;  ;  ;  ; 8.149496 ; 
94.4825 ;  ;  ;  ;  ;  ; 9.357519 ; 
94.49461 ;  ;  ;  ;  ;  ; 10.7871 ; 
94.50673 ;  ;  ;  ;  ;  ; 12.47485 ; 
94.51884 ;  ;  ;  ;  ;  ; 14.45642 ; 
94.53095 ;  ;  ;  ;  ;  ; 16.77444 ; 
94.54306 ;  ;  ;  ;  ;  ; 19.47271 ; 
94.55518 ;  ;  ;  ;  ;  ; 22.5996 ; 
94.56729 ;  ;  ;  ;  ;  ; 26.1964 ; 
94.5794 ;  ;  ;  ;  ;  ; 30.3116 ; 
94.59151 ;  ;  ;  ;  ;  ; 34.98957 ; 
94.60363 ;  ;  ;  ;  ;  ; 40.27593 ; 
94.61574 ;  ;  ;  ;  ;  ; 46.19781 ; 
94.62785 ;  ;  ;  ;  ;  ; 52.78795 ; 
94.63996 ;  ;  ;  ;  ;  ; 60.06573 ; 
94.65208 ;  ;  ;  ;  ;  ; 68.04602 ; 
94.66419 ;  ;  ;  ;  ;  ; 76.7102 ; 
94.68841 ;  ;  ;  ;  ;  ; 96.00895 ; 
94.70658 ;  ;  ;  ;  ;  ; 112.0178 ; 
94.72475 ;  ;  ;  ;  ;  ; 129.0479 ; 
94.76412 ;  ;  ;  ;  ;  ; 167.5839 ; 
94.80349 ;  ;  ;  ;  ;  ; 204.0721 ; 
94.8262 ;  ;  ;  ;  ;  ; 221.8775 ; 
94.84891 ;  ;  ;  ;  ;  ; 235.9353 ; 
94.87616 ;  ;  ;  ;  ;  ; 246.5946 ; 
94.9 ;  ;  ;  ;  ;  ; 249.6071 ; 
94.90223 ;  ;  ;  ;  ;  ; 249.5744 ; 
94.90997 ;  ;  ;  ;  ;  ; 249.0415 ; 
94.91771 ;  ;  ;  ;  ;  ; 247.8618 ; 
94.93319 ;  ;  ;  ;  ;  ; 243.6056 ; 
94.95012 ;  ;  ;  ;  ;  ; 236.2015 ; 
94.96705 ;  ;  ;  ;  ;  ; 226.1971 ; 
94.99784 ;  ;  ;  ;  ;  ; 202.5724 ; 
95.02862 ;  ;  ;  ;  ;  ; 174.2618 ; 
95.08403 ;  ;  ;  ;  ;  ; 120.4259 ; 
95.11174 ;  ;  ;  ;  ;  ; 95.66802 ; 
95.13944 ;  ;  ;  ;  ;  ; 73.90066 ; 
95.1533 ;  ;  ;  ;  ;  ; 64.31019 ; 
95.16715 ;  ;  ;  ;  ;  ; 55.63153 ; 
95.18101 ;  ;  ;  ;  ;  ; 47.84914 ; 
95.19486 ;  ;  ;  ;  ;  ; 40.95053 ; 
95.20872 ;  ;  ;  ;  ;  ; 34.88536 ; 
95.22257 ;  ;  ;  ;  ;  ; 29.60954 ; 
95.23642 ;  ;  ;  ;  ;  ; 25.05688 ; 
95.25027 ;  ;  ;  ;  ;  ; 21.16069 ; 
95.26413 ;  ;  ;  ;  ;  ; 17.84996 ; 
95.27798 ;  ;  ;  ;  ;  ; 15.06098 ; 
95.29183 ;  ;  ;  ;  ;  ; 12.72511 ; 
95.30568 ;  ;  ;  ;  ;  ; 10.78021 ; 
95.31954 ;  ;  ;  ;  ;  ; 9.16799 ; 
95.33339 ;  ;  ;  ;  ;  ; 7.839053 ; 
95.34724 ;  ;  ;  ;  ;  ; 6.74622 ; 
95.36109 ;  ;  ;  ;  ;  ; 5.849368 ; 
95.37495 ;  ;  ;  ;  ;  ; 5.113445 ; 
95.3888 ;  ;  ;  ;  ;  ; 4.510097 ; 
95.40266 ;  ;  ;  ;  ;  ; 4.013724 ; 
95.41651 ;  ;  ;  ;  ;  ; 3.604519 ; 
95.43037 ;  ;  ;  ;  ;  ; 3.265005 ; 
95.44422 ;  ;  ;  ;  ;  ; 2.981934 ; 
95.45807 ;  ;  ;  ;  ;  ; 2.74395 ; 
95.47192 ;  ;  ;  ;  ;  ; 2.542165 ; 
95.49963 ;  ;  ;  ;  ;  ; 2.22023 ; 
95.52733 ;  ;  ;  ;  ;  ; 1.975641 ; 
95.55504 ;  ;  ;  ;  ;  ; 1.782876 ; 
95.58274 ;  ;  ;  ;  ;  ; 1.626318 ; 
95.61045 ;  ;  ;  ;  ;  ; 1.495921 ; 
95.63815 ;  ;  ;  ;  ;  ; 1.38535 ; 
95.69356 ;  ;  ;  ;  ;  ; 1.207532 ; 
95.74897 ;  ;  ;  ;  ;  ; 1.071172 ; 
95.80438 ;  ;  ;  ;  ;  ; 0.9641047 ; 
95.84748 ;  ;  ;  ;  ;  ; 0.8960642 ; 
95.89058 ;  ;  ;  ;  ;  ; 0.8385421 ; 
95.97677 ;  ;  ;  ;  ;  ; 0.7478744 ; 
96.06297 ;  ;  ;  ;  ;  ; 0.681435 ; 
96.14916 ;  ;  ;  ;  ;  ; 0.632729 ; 
96.23536 ;  ;  ;  ;  ;  ; 0.5976664 ; 
96.32155 ;  ;  ;  ;  ;  ; 0.573635 ; 
96.40775 ;  ;  ;  ;  ;  ; 0.5589409 ; 
96.49394 ;  ;  ;  ;  ;  ; 0.5525736 ; 
96.59861 ;  ;  ;  ;  ;  ; 0.5553979 ; 
96.70328 ;  ;  ;  ;  ;  ; 0.5699694 ; 
96.80795 ;  ;  ;  ;  ;  ; 0.5975223 ; 
96.91261 ;  ;  ;  ;  ;  ; 0.6406468 ; 
97.01728 ;  ;  ;  ;  ;  ; 0.7040229 ; 
97.06962 ;  ;  ;  ;  ;  ; 0.7457053 ; 
97.12195 ;  ;  ;  ;  ;  ; 0.7960054 ; 
97.17429 ;  ;  ;  ;  ;  ; 0.8570824 ; 
97.22662 ;  ;  ;  ;  ;  ; 0.9318672 ; 
97.27895 ;  ;  ;  ;  ;  ; 1.024578 ; 
97.33128 ;  ;  ;  ;  ;  ; 1.141488 ; 
97.38054 ;  ;  ;  ;  ;  ; 1.282561 ; 
97.40517 ;  ;  ;  ;  ;  ; 1.368576 ; 
97.42979 ;  ;  ;  ;  ;  ; 1.468253 ; 
97.45442 ;  ;  ;  ;  ;  ; 1.585462 ; 
97.47905 ;  ;  ;  ;  ;  ; 1.725547 ; 
97.50368 ;  ;  ;  ;  ;  ; 1.896242 ; 
97.5283 ;  ;  ;  ;  ;  ; 2.108641 ; 
97.55293 ;  ;  ;  ;  ;  ; 2.379064 ; 
97.57756 ;  ;  ;  ;  ;  ; 2.730548 ; 
97.58988 ;  ;  ;  ;  ;  ; 2.946512 ; 
97.60219 ;  ;  ;  ;  ;  ; 3.195658 ; 
97.6145 ;  ;  ;  ;  ;  ; 3.484163 ; 
97.62681 ;  ;  ;  ;  ;  ; 3.819003 ; 
97.63913 ;  ;  ;  ;  ;  ; 4.208541 ; 
97.65144 ;  ;  ;  ;  ;  ; 4.661306 ; 
97.66376 ;  ;  ;  ;  ;  ; 5.188398 ; 
97.67607 ;  ;  ;  ;  ;  ; 5.800542 ; 
97.68839 ;  ;  ;  ;  ;  ; 6.511562 ; 
97.7007 ;  ;  ;  ;  ;  ; 7.334312 ; 
97.71301 ;  ;  ;  ;  ;  ; 8.284427 ; 
97.72532 ;  ;  ;  ;  ;  ; 9.377952 ; 
97.73687 ;  ;  ;  ;  ;  ; 10.54929 ; 
97.74841 ;  ;  ;  ;  ;  ; 11.87462 ; 
97.75996 ;  ;  ;  ;  ;  ; 13.37046 ; 
97.7715 ;  ;  ;  ;  ;  ; 15.04816 ; 
97.78305 ;  ;  ;  ;  ;  ; 16.92391 ; 
97.79459 ;  ;  ;  ;  ;  ; 19.00659 ; 
97.80614 ;  ;  ;  ;  ;  ; 21.31037 ; 
97.81768 ;  ;  ;  ;  ;  ; 23.83965 ; 
97.84077 ;  ;  ;  ;  ;  ; 29.6027 ; 
97.86386 ;  ;  ;  ;  ;  ; 36.29932 ; 
97.88695 ;  ;  ;  ;  ;  ; 43.86467 ; 
97.91003 ;  ;  ;  ;  ;  ; 52.14898 ; 
97.95621 ;  ;  ;  ;  ;  ; 69.87497 ; 
98.00238 ;  ;  ;  ;  ;  ; 86.69007 ; 
98.02547 ;  ;  ;  ;  ;  ; 93.68568 ; 
98.04855 ;  ;  ;  ;  ;  ; 99.17715 ; 
98.0668 ;  ;  ;  ;  ;  ; 102.229 ; 
98.08505 ;  ;  ;  ;  ;  ; 104.0047 ; 
98.1 ;  ;  ;  ;  ;  ; 104.4562 ; 
98.1187 ;  ;  ;  ;  ;  ; 103.7295 ; 
98.14386 ;  ;  ;  ;  ;  ; 100.5547 ; 
98.16901 ;  ;  ;  ;  ;  ; 95.09844 ; 
98.20322 ;  ;  ;  ;  ;  ; 84.76688 ; 
98.23743 ;  ;  ;  ;  ;  ; 72.30695 ; 
98.30096 ;  ;  ;  ;  ;  ; 48.23159 ; 
98.33272 ;  ;  ;  ;  ;  ; 37.54489 ; 
98.3486 ;  ;  ;  ;  ;  ; 32.78596 ; 
98.36448 ;  ;  ;  ;  ;  ; 28.46007 ; 
98.38159 ;  ;  ;  ;  ;  ; 24.29639 ; 
98.39869 ;  ;  ;  ;  ;  ; 20.64583 ; 
98.4158 ;  ;  ;  ;  ;  ; 17.48406 ; 
98.4329 ;  ;  ;  ;  ;  ; 14.78308 ; 
98.45001 ;  ;  ;  ;  ;  ; 12.50011 ; 
98.46711 ;  ;  ;  ;  ;  ; 10.59373 ; 
98.48421 ;  ;  ;  ;  ;  ; 9.016836 ; 
98.50131 ;  ;  ;  ;  ;  ; 7.724464 ; 
98.51842 ;  ;  ;  ;  ;  ; 6.673527 ; 
98.53552 ;  ;  ;  ;  ;  ; 5.826286 ; 
98.55262 ;  ;  ;  ;  ;  ; 5.147379 ; 
98.56972 ;  ;  ;  ;  ;  ; 4.606667 ; 
98.58683 ;  ;  ;  ;  ;  ; 4.178299 ; 
98.60393 ;  ;  ;  ;  ;  ; 3.841413 ; 
98.62103 ;  ;  ;  ;  ;  ; 3.578274 ; 
98.63813 ;  ;  ;  ;  ;  ; 3.374873 ; 
98.65768 ;  ;  ;  ;  ;  ; 3.201485 ; 
98.67722 ;  ;  ;  ;  ;  ; 3.079446 ; 
98.69677 ;  ;  ;  ;  ;  ; 2.999762 ; 
98.71631 ;  ;  ;  ;  ;  ; 2.956627 ; 
98.73708 ;  ;  ;  ;  ;  ; 2.947103 ; 
98.75785 ;  ;  ;  ;  ;  ; 2.973951 ; 
98.77862 ;  ;  ;  ;  ;  ; 3.039004 ; 
98.79939 ;  ;  ;  ;  ;  ; 3.147379 ; 
98.82016 ;  ;  ;  ;  ;  ; 3.308179 ; 
98.84093 ;  ;  ;  ;  ;  ; 3.535595 ; 
98.8617 ;  ;  ;  ;  ;  ; 3.850473 ; 
98.88246 ;  ;  ;  ;  ;  ; 4.282108 ; 
98.90323 ;  ;  ;  ;  ;  ; 4.871608 ; 
98.91362 ;  ;  ;  ;  ;  ; 5.242152 ; 
98.924 ;  ;  ;  ;  ;  ; 5.673509 ; 
98.93439 ;  ;  ;  ;  ;  ; 6.176036 ; 
98.94477 ;  ;  ;  ;  ;  ; 6.759517 ; 
98.95515 ;  ;  ;  ;  ;  ; 7.436459 ; 
98.96553 ;  ;  ;  ;  ;  ; 8.220294 ; 
98.97592 ;  ;  ;  ;  ;  ; 9.1268 ; 
98.9863 ;  ;  ;  ;  ;  ; 10.17051 ; 
98.99669 ;  ;  ;  ;  ;  ; 11.37115 ; 
99.00707 ;  ;  ;  ;  ;  ; 12.74541 ; 
99.01746 ;  ;  ;  ;  ;  ; 14.31623 ; 
99.02784 ;  ;  ;  ;  ;  ; 16.10191 ; 
99.03822 ;  ;  ;  ;  ;  ; 18.12599 ; 
99.0486 ;  ;  ;  ;  ;  ; 20.41118 ; 
99.05899 ;  ;  ;  ;  ;  ; 22.983 ; 
99.06937 ;  ;  ;  ;  ;  ; 25.85921 ; 
99.07976 ;  ;  ;  ;  ;  ; 29.06737 ; 
99.09014 ;  ;  ;  ;  ;  ; 32.62203 ; 
99.10053 ;  ;  ;  ;  ;  ; 36.5489 ; 
99.11091 ;  ;  ;  ;  ;  ; 40.85673 ; 
99.13167 ;  ;  ;  ;  ;  ; 50.67413 ; 
99.15244 ;  ;  ;  ;  ;  ; 62.13576 ; 
99.17321 ;  ;  ;  ;  ;  ; 75.20271 ; 
99.19398 ;  ;  ;  ;  ;  ; 89.73352 ; 
99.21474 ;  ;  ;  ;  ;  ; 105.4578 ; 
99.26361 ;  ;  ;  ;  ;  ; 144.7564 ; 
99.29538 ;  ;  ;  ;  ;  ; 169.2002 ; 
99.32714 ;  ;  ;  ;  ;  ; 189.9057 ; 
99.34424 ;  ;  ;  ;  ;  ; 198.6738 ; 
99.36134 ;  ;  ;  ;  ;  ; 205.3667 ; 
99.38805 ;  ;  ;  ;  ;  ; 211.1209 ; 
99.4 ;  ;  ;  ;  ;  ; 211.7173 ; 
99.40239 ;  ;  ;  ;  ;  ; 211.6867 ; 
99.40941 ;  ;  ;  ;  ;  ; 211.3084 ; 
99.41643 ;  ;  ;  ;  ;  ; 210.5016 ; 
99.43047 ;  ;  ;  ;  ;  ; 207.6259 ; 
99.44749 ;  ;  ;  ;  ;  ; 201.9798 ; 
99.46451 ;  ;  ;  ;  ;  ; 194.1624 ; 
99.49174 ;  ;  ;  ;  ;  ; 177.8505 ; 
99.51897 ;  ;  ;  ;  ;  ; 158.1015 ; 
99.56889 ;  ;  ;  ;  ;  ; 118.0983 ; 
99.59385 ;  ;  ;  ;  ;  ; 98.50762 ; 
99.6188 ;  ;  ;  ;  ;  ; 80.35159 ; 
99.64376 ;  ;  ;  ;  ;  ; 64.17024 ; 
99.65624 ;  ;  ;  ;  ;  ; 56.92562 ; 
99.66872 ;  ;  ;  ;  ;  ; 50.26989 ; 
99.6812 ;  ;  ;  ;  ;  ; 44.20527 ; 
99.69368 ;  ;  ;  ;  ;  ; 38.72286 ; 
99.70616 ;  ;  ;  ;  ;  ; 33.80441 ; 
99.71864 ;  ;  ;  ;  ;  ; 29.42409 ; 
99.73112 ;  ;  ;  ;  ;  ; 25.55035 ; 
99.7436 ;  ;  ;  ;  ;  ; 22.14755 ; 
99.75608 ;  ;  ;  ;  ;  ; 19.1775 ; 
99.76856 ;  ;  ;  ;  ;  ; 16.60083 ; 
99.78104 ;  ;  ;  ;  ;  ; 14.37811 ; 
99.79352 ;  ;  ;  ;  ;  ; 12.47085 ; 
99.806 ;  ;  ;  ;  ;  ; 10.84219 ; 
99.81848 ;  ;  ;  ;  ;  ; 9.45752 ; 
99.82983 ;  ;  ;  ;  ;  ; 8.383045 ; 
99.84117 ;  ;  ;  ;  ;  ; 7.46253 ; 
99.85252 ;  ;  ;  ;  ;  ; 6.6743 ; 
99.86386 ;  ;  ;  ;  ;  ; 6.001714 ; 
99.87521 ;  ;  ;  ;  ;  ; 5.427486 ; 
99.88655 ;  ;  ;  ;  ;  ; 4.938416 ; 
99.8979 ;  ;  ;  ;  ;  ; 4.521162 ; 
99.90924 ;  ;  ;  ;  ;  ; 4.16562 ; 
99.92059 ;  ;  ;  ;  ;  ; 3.861788 ; 
99.93193 ;  ;  ;  ;  ;  ; 3.602174 ; 
99.95462 ;  ;  ;  ;  ;  ; 3.188265 ; 
99.97731 ;  ;  ;  ;  ;  ; 2.880899 ; 
100.0 ;  ;  ;  ;  ;  ; 2.649839 ; 
100.0244 ;  ;  ;  ;  ;  ; 2.462809 ; 
100.0488 ;  ;  ;  ;  ;  ; 2.322648 ; 
100.0732 ;  ;  ;  ;  ;  ; 2.218208 ; 
100.0976 ;  ;  ;  ;  ;  ; 2.142612 ; 
100.122 ;  ;  ;  ;  ;  ; 2.092035 ; 
100.1464 ;  ;  ;  ;  ;  ; 2.065031 ; 
100.1708 ;  ;  ;  ;  ;  ; 2.062328 ; 
100.1951 ;  ;  ;  ;  ;  ; 2.086861 ; 
100.2165 ;  ;  ;  ;  ;  ; 2.135653 ; 
100.2378 ;  ;  ;  ;  ;  ; 2.216233 ; 
100.2592 ;  ;  ;  ;  ;  ; 2.339042 ; 
100.2805 ;  ;  ;  ;  ;  ; 2.51664 ; 
100.3019 ;  ;  ;  ;  ;  ; 2.769801 ; 
100.3232 ;  ;  ;  ;  ;  ; 3.121788 ; 
100.3339 ;  ;  ;  ;  ;  ; 3.346483 ; 
100.3446 ;  ;  ;  ;  ;  ; 3.609796 ; 
100.3553 ;  ;  ;  ;  ;  ; 3.917466 ; 
100.3659 ;  ;  ;  ;  ;  ; 4.272278 ; 
100.3766 ;  ;  ;  ;  ;  ; 4.687928 ; 
100.3873 ;  ;  ;  ;  ;  ; 5.169037 ; 
100.398 ;  ;  ;  ;  ;  ; 5.723976 ; 
100.4086 ;  ;  ;  ;  ;  ; 6.355355 ; 
100.4193 ;  ;  ;  ;  ;  ; 7.084542 ; 
100.43 ;  ;  ;  ;  ;  ; 7.915967 ; 
100.4407 ;  ;  ;  ;  ;  ; 8.859953 ; 
100.4513 ;  ;  ;  ;  ;  ; 9.916436 ; 
100.462 ;  ;  ;  ;  ;  ; 11.11578 ; 
100.4727 ;  ;  ;  ;  ;  ; 12.45889 ; 
100.4834 ;  ;  ;  ;  ;  ; 13.95559 ; 
100.494 ;  ;  ;  ;  ;  ; 15.59865 ; 
100.5047 ;  ;  ;  ;  ;  ; 17.42702 ; 
100.5153 ;  ;  ;  ;  ;  ; 19.41298 ; 
100.5366 ;  ;  ;  ;  ;  ; 23.9465 ; 
100.5526 ;  ;  ;  ;  ;  ; 27.83361 ; 
