Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
1.413821E7 ; 0.8868301 ; 1.209469 ; 9.760931E-4 ; 0.001140333 ; 6.535328E-4
1.45E7 ; 0.713948 ; 1.394703 ; 9.90441E-4 ; 0.0014038 ; 7.5789E-4
1.5E7 ; 0.475022 ; 1.6507 ; 0.00101027 ; 0.0018742 ; 9.1482E-4
1.55E7 ; 0.4276198 ; 1.67563 ; 0.001049038 ; 0.0024666 ; 0.0010753
1.6E7 ; 0.3802176 ; 1.70056 ; 0.001087807 ; 0.0031923 ; 0.0012289
1.65E7 ; 0.3328154 ; 1.72549 ; 0.001126575 ; 0.0040523 ; 0.0013658
1.7E7 ; 0.2854132 ; 1.75042 ; 0.001165343 ; 0.0050295 ; 0.0014779
1.75E7 ; 0.238011 ; 1.77535 ; 0.001204112 ; 0.0060853 ; 0.0015611
1.8E7 ; 0.1906088 ; 1.80028 ; 0.00124288 ; 0.0071609 ; 0.0016149
1.85E7 ; 0.1432066 ; 1.82521 ; 0.001281648 ; 0.0081855 ; 0.0016417
1.86121E7 ; 0.132579 ; 1.830799 ; 0.00129034 ; 0.008390601 ; 0.001642583
1.9E7 ; 0.0958044 ; 1.85014 ; 0.001320989 ; 0.0090909 ; 0.0016456
1.95E7 ; 0.0484022 ; 1.87507 ; 0.001360494 ; 0.009823 ; 0.0016313
2.0E7 ; 0.001 ; 1.9 ; 0.0014 ; 0.010355 ; 0.0016033
