Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=41 : (z,2n+p) ; MT=28 : (z,n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
85.05312 ;  ;  ; 0.002106749 ;  ;  ; 17.89778 ; 
85.07007 ;  ;  ; 0.001745956 ;  ;  ; 15.18482 ; 
85.08702 ;  ;  ; 0.001436467 ;  ;  ; 12.8921 ; 
85.10396 ;  ;  ; 0.001176246 ;  ;  ; 11.00142 ; 
85.11321 ;  ;  ; 0.001053802 ;  ;  ; 10.12916 ; 
85.12245 ;  ;  ; 9.446543E-4 ;  ;  ; 9.365093 ; 
85.1317 ;  ;  ; 8.480125E-4 ;  ;  ; 8.703066 ; 
85.14094 ;  ;  ; 7.635467E-4 ;  ;  ; 8.140199 ; 
85.15019 ;  ;  ; 6.905709E-4 ;  ;  ; 7.671283 ; 
85.15943 ;  ;  ; 6.287942E-4 ;  ;  ; 7.293816 ; 
85.16867 ;  ;  ; 5.777542E-4 ;  ;  ; 7.004322 ; 
85.17791 ;  ;  ; 5.371584E-4 ;  ;  ; 6.800584 ; 
85.19024 ;  ;  ; 4.989327E-4 ;  ;  ; 6.65995 ; 
85.20257 ;  ;  ; 4.788141E-4 ;  ;  ; 6.668669 ; 
85.2149 ;  ;  ; 4.770255E-4 ;  ;  ; 6.828829 ; 
85.22106 ;  ;  ; 4.83178E-4 ;  ;  ; 6.967088 ; 
85.22722 ;  ;  ; 4.941731E-4 ;  ;  ; 7.145364 ; 
85.23339 ;  ;  ; 5.101844E-4 ;  ;  ; 7.365206 ; 
85.23955 ;  ;  ; 5.313303E-4 ;  ;  ; 7.627261 ; 
85.25187 ;  ;  ; 5.899002E-4 ;  ;  ; 8.285383 ; 
85.2642 ;  ;  ; 6.718494E-4 ;  ;  ; 9.135479 ; 
85.27652 ;  ;  ; 7.792928E-4 ;  ;  ; 10.19358 ; 
85.28577 ;  ;  ; 8.783007E-4 ;  ;  ; 11.13696 ; 
85.29501 ;  ;  ; 9.942227E-4 ;  ;  ; 12.21682 ; 
85.30349 ;  ;  ; 0.001116659 ;  ;  ; 13.33687 ; 
85.31196 ;  ;  ; 0.001255319 ;  ;  ; 14.58651 ; 
85.32043 ;  ;  ; 0.00141136 ;  ;  ; 15.97443 ; 
85.3289 ;  ;  ; 0.001585797 ;  ;  ; 17.50792 ; 
85.33738 ;  ;  ; 0.001779864 ;  ;  ; 19.19606 ; 
85.34585 ;  ;  ; 0.001994049 ;  ;  ; 21.04137 ; 
85.36279 ;  ;  ; 0.002486816 ;  ;  ; 25.2315 ; 
85.37974 ;  ;  ; 0.003070329 ;  ;  ; 30.11772 ; 
85.39669 ;  ;  ; 0.003747522 ;  ;  ; 35.71105 ; 
85.41364 ;  ;  ; 0.004518258 ;  ;  ; 41.997 ; 
85.43059 ;  ;  ; 0.00537825 ;  ;  ; 48.92736 ; 
85.44754 ;  ;  ; 0.006318408 ;  ;  ; 56.41574 ; 
85.46449 ;  ;  ; 0.007324433 ;  ;  ; 64.33522 ; 
85.49838 ;  ;  ; 0.009450114 ;  ;  ; 80.75741 ; 
85.52765 ;  ;  ; 0.01127007 ;  ;  ; 94.44076 ; 
85.55692 ;  ;  ; 0.01290175 ;  ;  ; 106.2887 ; 
85.58465 ;  ;  ; 0.01412204 ;  ;  ; 114.6616 ; 
85.6106 ;  ;  ; 0.01486763 ;  ;  ; 119.1864 ; 
85.63 ;  ;  ; 0.01513267 ;  ;  ; 120.1969 ; 
85.64035 ;  ;  ; 0.01516595 ;  ;  ; 119.8751 ; 
85.65543 ;  ;  ; 0.0150791 ;  ;  ; 118.3445 ; 
85.6705 ;  ;  ; 0.01483591 ;  ;  ; 115.6047 ; 
85.69227 ;  ;  ; 0.01422796 ;  ;  ; 109.6984 ; 
85.71404 ;  ;  ; 0.01335684 ;  ;  ; 101.8457 ; 
85.75363 ;  ;  ; 0.0112925 ;  ;  ; 84.20913 ; 
85.79322 ;  ;  ; 0.008949743 ;  ;  ; 64.99056 ; 
85.81302 ;  ;  ; 0.007791384 ;  ;  ; 55.70183 ; 
85.83281 ;  ;  ; 0.006692676 ;  ;  ; 47.0087 ; 
85.8526 ;  ;  ; 0.005679737 ;  ;  ; 39.09677 ; 
85.87239 ;  ;  ; 0.004770037 ;  ;  ; 32.08194 ; 
85.89219 ;  ;  ; 0.003972011 ;  ;  ; 26.00912 ; 
85.91198 ;  ;  ; 0.003287816 ;  ;  ; 20.87494 ; 
85.92188 ;  ;  ; 0.002986862 ;  ;  ; 18.64217 ; 
85.93177 ;  ;  ; 0.002712479 ;  ;  ; 16.6227 ; 
85.94167 ;  ;  ; 0.002462901 ;  ;  ; 14.80121 ; 
85.95156 ;  ;  ; 0.002237266 ;  ;  ; 13.16911 ; 
85.96097 ;  ;  ; 0.002043216 ;  ;  ; 11.77841 ; 
85.97037 ;  ;  ; 0.00186811 ;  ;  ; 10.5355 ; 
85.97977 ;  ;  ; 0.001710376 ;  ;  ; 9.427315 ; 
85.98917 ;  ;  ; 0.001568656 ;  ;  ; 8.442518 ; 
85.99858 ;  ;  ; 0.001441484 ;  ;  ; 7.569162 ; 
86.00798 ;  ;  ; 0.00132783 ;  ;  ; 6.798441 ; 
86.01738 ;  ;  ; 0.0012263 ;  ;  ; 6.119228 ; 
86.02678 ;  ;  ; 0.00113571 ;  ;  ; 5.521973 ; 
86.03619 ;  ;  ; 0.001054863 ;  ;  ; 4.997246 ; 
86.04559 ;  ;  ; 9.82891E-4 ;  ;  ; 4.537915 ; 
86.05499 ;  ;  ; 9.187432E-4 ;  ;  ; 4.135828 ; 
86.06439 ;  ;  ; 8.615397E-4 ;  ;  ; 3.784106 ; 
86.07379 ;  ;  ; 8.104795E-4 ;  ;  ; 3.476531 ; 
86.08319 ;  ;  ; 7.648386E-4 ;  ;  ; 3.207521 ; 
86.10199 ;  ;  ; 6.872813E-4 ;  ;  ; 2.765841 ; 
86.1208 ;  ;  ; 6.244377E-4 ;  ;  ; 2.425575 ; 
86.1396 ;  ;  ; 5.729299E-4 ;  ;  ; 2.161384 ; 
86.1584 ;  ;  ; 5.300734E-4 ;  ;  ; 1.953635 ; 
86.1772 ;  ;  ; 4.93861E-4 ;  ;  ; 1.787866 ; 
86.19601 ;  ;  ; 4.627718E-4 ;  ;  ; 1.653384 ; 
86.21481 ;  ;  ; 4.35717E-4 ;  ;  ; 1.542592 ; 
86.25241 ;  ;  ; 3.905378E-4 ;  ;  ; 1.370989 ; 
86.27814 ;  ;  ; 3.647053E-4 ;  ;  ; 1.280536 ; 
86.30387 ;  ;  ; 3.419562E-4 ;  ;  ; 1.205583 ; 
86.35533 ;  ;  ; 3.034558E-4 ;  ;  ; 1.089274 ; 
86.40679 ;  ;  ; 2.718951E-4 ;  ;  ; 1.004999 ; 
86.45825 ;  ;  ; 2.454527E-4 ;  ;  ; 0.9437867 ; 
86.50971 ;  ;  ; 2.229691E-4 ;  ;  ; 0.9004249 ; 
86.56117 ;  ;  ; 2.036636E-4 ;  ;  ; 0.8717575 ; 
86.61263 ;  ;  ; 1.869965E-4 ;  ;  ; 0.8559226 ; 
86.66409 ;  ;  ; 1.725943E-4 ;  ;  ; 0.8519796 ; 
86.7116 ;  ;  ; 1.61093E-4 ;  ;  ; 0.858724 ; 
86.7591 ;  ;  ; 1.511998E-4 ;  ;  ; 0.8758294 ; 
86.80661 ;  ;  ; 1.428729E-4 ;  ;  ; 0.904266 ; 
86.85411 ;  ;  ; 1.361611E-4 ;  ;  ; 0.9456851 ; 
86.90162 ;  ;  ; 1.312119E-4 ;  ;  ; 1.00273 ; 
86.94912 ;  ;  ; 1.283309E-4 ;  ;  ; 1.079465 ; 
86.99662 ;  ;  ; 1.280734E-4 ;  ;  ; 1.182426 ; 
87.04412 ;  ;  ; 1.314899E-4 ;  ;  ; 1.322808 ; 
87.08173 ;  ;  ; 1.381452E-4 ;  ;  ; 1.473876 ; 
87.10054 ;  ;  ; 1.43415E-4 ;  ;  ; 1.568676 ; 
87.11934 ;  ;  ; 1.504806E-4 ;  ;  ; 1.680917 ; 
87.13815 ;  ;  ; 1.599168E-4 ;  ;  ; 1.815867 ; 
87.15695 ;  ;  ; 1.72502E-4 ;  ;  ; 1.980444 ; 
87.17575 ;  ;  ; 1.893309E-4 ;  ;  ; 2.184366 ; 
87.19455 ;  ;  ; 2.118979E-4 ;  ;  ; 2.440742 ; 
87.21336 ;  ;  ; 2.422464E-4 ;  ;  ; 2.767377 ; 
87.22276 ;  ;  ; 2.611389E-4 ;  ;  ; 2.963929 ; 
87.23216 ;  ;  ; 2.830475E-4 ;  ;  ; 3.187268 ; 
87.24157 ;  ;  ; 3.084717E-4 ;  ;  ; 3.441714 ; 
87.25097 ;  ;  ; 3.378916E-4 ;  ;  ; 3.731289 ; 
87.26037 ;  ;  ; 3.719344E-4 ;  ;  ; 4.061373 ; 
87.26977 ;  ;  ; 4.112751E-4 ;  ;  ; 4.437699 ; 
87.27918 ;  ;  ; 4.567177E-4 ;  ;  ; 4.867128 ; 
87.28858 ;  ;  ; 5.089995E-4 ;  ;  ; 5.355786 ; 
87.29798 ;  ;  ; 5.690811E-4 ;  ;  ; 5.911817 ; 
87.30738 ;  ;  ; 6.379617E-4 ;  ;  ; 6.543615 ; 
87.31678 ;  ;  ; 7.167235E-4 ;  ;  ; 7.260242 ; 
87.32618 ;  ;  ; 8.065275E-4 ;  ;  ; 8.071399 ; 
87.33558 ;  ;  ; 9.086093E-4 ;  ;  ; 8.987373 ; 
87.34498 ;  ;  ; 0.00102427 ;  ;  ; 10.01896 ; 
87.35488 ;  ;  ; 0.001162256 ;  ;  ; 11.24276 ; 
87.36478 ;  ;  ; 0.001318437 ;  ;  ; 12.62067 ; 
87.37468 ;  ;  ; 0.001494469 ;  ;  ; 14.16625 ; 
87.38457 ;  ;  ; 0.001691791 ;  ;  ; 15.89113 ; 
87.39447 ;  ;  ; 0.001912416 ;  ;  ; 17.81186 ; 
87.40436 ;  ;  ; 0.00215743 ;  ;  ; 19.93689 ; 
87.41426 ;  ;  ; 0.002428748 ;  ;  ; 22.28176 ; 
87.42415 ;  ;  ; 0.002727069 ;  ;  ; 24.8515 ; 
87.44395 ;  ;  ; 0.003410116 ;  ;  ; 30.70793 ; 
87.46374 ;  ;  ; 0.004210619 ;  ;  ; 37.53272 ; 
87.48353 ;  ;  ; 0.00512767 ;  ;  ; 45.31002 ; 
87.50332 ;  ;  ; 0.006152589 ;  ;  ; 53.95812 ; 
87.54686 ;  ;  ; 0.008688793 ;  ;  ; 75.18185 ; 
87.5904 ;  ;  ; 0.01131694 ;  ;  ; 96.89605 ; 
87.62207 ;  ;  ; 0.01301157 ;  ;  ; 110.6802 ; 
87.64384 ;  ;  ; 0.01395167 ;  ;  ; 118.1863 ; 
87.66561 ;  ;  ; 0.01464212 ;  ;  ; 123.5446 ; 
87.69156 ;  ;  ; 0.01508023 ;  ;  ; 126.657 ; 
87.7 ;  ;  ; 0.01512563 ;  ;  ; 126.8495 ; 
87.70563 ;  ;  ; 0.01512883 ;  ;  ; 126.7503 ; 
87.72672 ;  ;  ; 0.01494931 ;  ;  ; 124.777 ; 
87.74781 ;  ;  ; 0.01447946 ;  ;  ; 120.39 ; 
87.77099 ;  ;  ; 0.01366425 ;  ;  ; 113.1076 ; 
87.79416 ;  ;  ; 0.01259474 ;  ;  ; 103.7585 ; 
87.8384 ;  ;  ; 0.01011483 ;  ;  ; 82.45781 ; 
87.88264 ;  ;  ; 0.007505667 ;  ;  ; 60.37288 ; 
87.90266 ;  ;  ; 0.006402964 ;  ;  ; 51.11908 ; 
87.92267 ;  ;  ; 0.005389847 ;  ;  ; 42.65933 ; 
87.94268 ;  ;  ; 0.004482655 ;  ;  ; 35.12179 ; 
87.96269 ;  ;  ; 0.003689693 ;  ;  ; 28.56729 ; 
87.9827 ;  ;  ; 0.003011862 ;  ;  ; 22.99517 ; 
87.99271 ;  ;  ; 0.002714618 ;  ;  ; 20.56264 ; 
88.00271 ;  ;  ; 0.002444226 ;  ;  ; 18.35685 ; 
88.01272 ;  ;  ; 0.002198895 ;  ;  ; 16.3622 ; 
88.02272 ;  ;  ; 0.001977709 ;  ;  ; 14.57028 ; 
88.03273 ;  ;  ; 0.001778708 ;  ;  ; 12.96423 ; 
88.04273 ;  ;  ; 0.001600708 ;  ;  ; 11.53355 ; 
88.05274 ;  ;  ; 0.001441739 ;  ;  ; 10.26146 ; 
88.06275 ;  ;  ; 0.001300376 ;  ;  ; 9.135649 ; 
88.07276 ;  ;  ; 0.001175036 ;  ;  ; 8.142589 ; 
88.08276 ;  ;  ; 0.001064292 ;  ;  ; 7.270082 ; 
88.09277 ;  ;  ; 9.664628E-4 ;  ;  ; 6.50401 ; 
88.10277 ;  ;  ; 8.803693E-4 ;  ;  ; 5.83429 ; 
88.11278 ;  ;  ; 8.045541E-4 ;  ;  ; 5.24876 ; 
88.12278 ;  ;  ; 7.379829E-4 ;  ;  ; 4.738634 ; 
88.13279 ;  ;  ; 6.794349E-4 ;  ;  ; 4.293784 ; 
88.1428 ;  ;  ; 6.279924E-4 ;  ;  ; 3.906504 ; 
88.15281 ;  ;  ; 5.827642E-4 ;  ;  ; 3.569375 ; 
88.16281 ;  ;  ; 5.429903E-4 ;  ;  ; 3.276052 ; 
88.17282 ;  ;  ; 5.078832E-4 ;  ;  ; 3.020087 ; 
88.18282 ;  ;  ; 4.768884E-4 ;  ;  ; 2.796838 ; 
88.20283 ;  ;  ; 4.24978E-4 ;  ;  ; 2.430051 ; 
88.22285 ;  ;  ; 3.836431E-4 ;  ;  ; 2.146103 ; 
88.24286 ;  ;  ; 3.50227E-4 ;  ;  ; 1.92333 ; 
88.26287 ;  ;  ; 3.227154E-4 ;  ;  ; 1.745502 ; 
88.28288 ;  ;  ; 2.996547E-4 ;  ;  ; 1.600991 ; 
88.3029 ;  ;  ; 2.799819E-4 ;  ;  ; 1.481394 ; 
88.32291 ;  ;  ; 2.629538E-4 ;  ;  ; 1.380856 ; 
88.36293 ;  ;  ; 2.347359E-4 ;  ;  ; 1.220848 ; 
88.39453 ;  ;  ; 2.164909E-4 ;  ;  ; 1.122118 ; 
88.42613 ;  ;  ; 2.008664E-4 ;  ;  ; 1.040801 ; 
88.45773 ;  ;  ; 1.873047E-4 ;  ;  ; 0.9728792 ; 
88.48933 ;  ;  ; 1.754153E-4 ;  ;  ; 0.9156027 ; 
88.55253 ;  ;  ; 1.555887E-4 ;  ;  ; 0.825648 ; 
88.61572 ;  ;  ; 1.398441E-4 ;  ;  ; 0.7604644 ; 
88.67892 ;  ;  ; 1.272502E-4 ;  ;  ; 0.7138919 ; 
88.74211 ;  ;  ; 1.172402E-4 ;  ;  ; 0.6822236 ; 
88.80531 ;  ;  ; 1.094711E-4 ;  ;  ; 0.6632455 ; 
88.8685 ;  ;  ; 1.037773E-4 ;  ;  ; 0.6558452 ; 
88.93591 ;  ;  ; 9.997138E-5 ;  ;  ; 0.6604877 ; 
89.00332 ;  ;  ; 9.868167E-5 ;  ;  ; 0.6789686 ; 
89.0581 ;  ;  ; 9.977739E-5 ;  ;  ; 0.7057614 ; 
89.11287 ;  ;  ; 1.032342E-4 ;  ;  ; 0.7455394 ; 
89.16764 ;  ;  ; 1.09741E-4 ;  ;  ; 0.8021765 ; 
89.19503 ;  ;  ; 1.144771E-4 ;  ;  ; 0.8387599 ; 
89.22241 ;  ;  ; 1.20476E-4 ;  ;  ; 0.8824605 ; 
89.2498 ;  ;  ; 1.280541E-4 ;  ;  ; 0.9351994 ; 
89.27718 ;  ;  ; 1.376582E-4 ;  ;  ; 0.9997608 ; 
89.30457 ;  ;  ; 1.499708E-4 ;  ;  ; 1.080548 ; 
89.33195 ;  ;  ; 1.660132E-4 ;  ;  ; 1.18436 ; 
89.35934 ;  ;  ; 1.873845E-4 ;  ;  ; 1.322163 ; 
89.37303 ;  ;  ; 2.007801E-4 ;  ;  ; 1.408811 ; 
89.38672 ;  ;  ; 2.165064E-4 ;  ;  ; 1.511036 ; 
89.40042 ;  ;  ; 2.350819E-4 ;  ;  ; 1.632585 ; 
89.41411 ;  ;  ; 2.570926E-4 ;  ;  ; 1.777778 ; 
89.4278 ;  ;  ; 2.832914E-4 ;  ;  ; 1.95218 ; 
89.44149 ;  ;  ; 3.145639E-4 ;  ;  ; 2.16242 ; 
89.45519 ;  ;  ; 3.519891E-4 ;  ;  ; 2.416632 ; 
89.46888 ;  ;  ; 3.967418E-4 ;  ;  ; 2.723831 ; 
89.48257 ;  ;  ; 4.502674E-4 ;  ;  ; 3.095137 ; 
89.49626 ;  ;  ; 5.141865E-4 ;  ;  ; 3.543171 ; 
89.50996 ;  ;  ; 5.903792E-4 ;  ;  ; 4.082684 ; 
89.52365 ;  ;  ; 6.807451E-4 ;  ;  ; 4.728895 ; 
89.53734 ;  ;  ; 7.875123E-4 ;  ;  ; 5.499705 ; 
89.55103 ;  ;  ; 9.129891E-4 ;  ;  ; 6.413968 ; 
89.56473 ;  ;  ; 0.001059677 ;  ;  ; 7.492345 ; 
89.57842 ;  ;  ; 0.001229758 ;  ;  ; 8.753533 ; 
89.59211 ;  ;  ; 0.001425642 ;  ;  ; 10.21832 ; 
89.6058 ;  ;  ; 0.001649456 ;  ;  ; 11.90576 ; 
89.6195 ;  ;  ; 0.001903213 ;  ;  ; 13.83453 ; 
89.63319 ;  ;  ; 0.002187923 ;  ;  ; 16.01602 ; 
89.64688 ;  ;  ; 0.002504559 ;  ;  ; 18.46171 ; 
89.66057 ;  ;  ; 0.002853211 ;  ;  ; 21.17663 ; 
89.67532 ;  ;  ; 0.003263806 ;  ;  ; 24.40152 ; 
89.69007 ;  ;  ; 0.003708511 ;  ;  ; 27.92656 ; 
89.71956 ;  ;  ; 0.00468427 ;  ;  ; 35.77656 ; 
89.77854 ;  ;  ; 0.006796886 ;  ;  ; 53.37769 ; 
89.80804 ;  ;  ; 0.007791225 ;  ;  ; 62.05329 ; 
89.83753 ;  ;  ; 0.008639991 ;  ;  ; 69.80553 ; 
89.86491 ;  ;  ; 0.009241771 ;  ;  ; 75.6832 ; 
89.88983 ;  ;  ; 0.00960579 ;  ;  ; 79.64225 ; 
89.9 ;  ;  ; 0.009701917 ;  ;  ; 80.84284 ; 
89.91273 ;  ;  ; 0.009780072 ;  ;  ; 81.99947 ; 
89.94653 ;  ;  ; 0.00977698 ;  ;  ; 83.25429 ; 
89.98252 ;  ;  ; 0.009501511 ;  ;  ; 82.01494 ; 
90.0185 ;  ;  ; 0.009049943 ;  ;  ; 78.75555 ; 
90.03486 ;  ;  ; 0.008813685 ;  ;  ; 76.79197 ; 
90.04631 ;  ;  ; 0.008642505 ;  ;  ; 75.28205 ; 
90.0643 ;  ;  ; 0.00836828 ;  ;  ; 72.72408 ; 
90.10028 ;  ;  ; 0.007810618 ;  ;  ; 67.06772 ; 
90.12318 ;  ;  ; 0.007447571 ;  ;  ; 63.15304 ; 
90.14747 ;  ;  ; 0.007046913 ;  ;  ; 58.75172 ; 
90.15 ;  ;  ; 0.007003857 ;  ;  ; 58.27875 ; 
90.15254 ;  ;  ; 0.006960336 ;  ;  ; 57.8012 ; 
90.15888 ;  ;  ; 0.006850342 ;  ;  ; 56.59737 ; 
90.16521 ;  ;  ; 0.006738459 ;  ;  ; 55.37888 ; 
90.18014 ;  ;  ; 0.006465667 ;  ;  ; 52.4419 ; 
90.19507 ;  ;  ; 0.006179426 ;  ;  ; 49.42365 ; 
90.24187 ;  ;  ; 0.005195985 ;  ;  ; 39.6109 ; 
90.28867 ;  ;  ; 0.004128279 ;  ;  ; 29.85134 ; 
90.31207 ;  ;  ; 0.003595573 ;  ;  ; 25.2758 ; 
90.33546 ;  ;  ; 0.003084178 ;  ;  ; 21.04793 ; 
90.36162 ;  ;  ; 0.00255372 ;  ;  ; 16.82682 ; 
90.3747 ;  ;  ; 0.002309342 ;  ;  ; 14.93892 ; 
90.38777 ;  ;  ; 0.002080767 ;  ;  ; 13.20674 ; 
90.40085 ;  ;  ; 0.001868453 ;  ;  ; 11.62832 ; 
90.41392 ;  ;  ; 0.001673144 ;  ;  ; 10.204 ; 
90.427 ;  ;  ; 0.001494603 ;  ;  ; 8.927077 ; 
90.44007 ;  ;  ; 0.001332842 ;  ;  ; 7.792951 ; 
90.45315 ;  ;  ; 0.001187084 ;  ;  ; 6.791685 ; 
90.46623 ;  ;  ; 0.001056701 ;  ;  ; 5.914799 ; 
90.47931 ;  ;  ; 9.407674E-4 ;  ;  ; 5.152105 ; 
90.49238 ;  ;  ; 8.383096E-4 ;  ;  ; 4.493477 ; 
90.50546 ;  ;  ; 7.480518E-4 ;  ;  ; 3.927252 ; 
90.51853 ;  ;  ; 6.689829E-4 ;  ;  ; 3.443865 ; 
90.53161 ;  ;  ; 5.998364E-4 ;  ;  ; 3.032574 ; 
90.54468 ;  ;  ; 5.396068E-4 ;  ;  ; 2.684631 ; 
90.55776 ;  ;  ; 4.871454E-4 ;  ;  ; 2.390846 ; 
90.57084 ;  ;  ; 4.415164E-4 ;  ;  ; 2.14365 ; 
90.58392 ;  ;  ; 4.018167E-4 ;  ;  ; 1.936016 ; 
90.59699 ;  ;  ; 3.672554E-4 ;  ;  ; 1.76187 ; 
90.61007 ;  ;  ; 3.370535E-4 ;  ;  ; 1.615553 ; 
90.62314 ;  ;  ; 3.106184E-4 ;  ;  ; 1.49265 ; 
90.63622 ;  ;  ; 2.873531E-4 ;  ;  ; 1.389021 ; 
90.64929 ;  ;  ; 2.668132E-4 ;  ;  ; 1.301495 ; 
90.67544 ;  ;  ; 2.322641E-4 ;  ;  ; 1.163805 ; 
90.70159 ;  ;  ; 2.043894E-4 ;  ;  ; 1.062646 ; 
90.72774 ;  ;  ; 1.813701E-4 ;  ;  ; 0.9866997 ; 
90.75389 ;  ;  ; 1.619443E-4 ;  ;  ; 0.9285644 ; 
90.78005 ;  ;  ; 1.452365E-4 ;  ;  ; 0.8834648 ; 
90.8062 ;  ;  ; 1.306597E-4 ;  ;  ; 0.8484121 ; 
90.83235 ;  ;  ; 1.177905E-4 ;  ;  ; 0.8214926 ; 
90.8585 ;  ;  ; 1.063376E-4 ;  ;  ; 0.8015601 ; 
90.88465 ;  ;  ; 9.609879E-5 ;  ;  ; 0.7879929 ; 
90.9108 ;  ;  ; 8.693981E-5 ;  ;  ; 0.7805851 ; 
90.93695 ;  ;  ; 7.878652E-5 ;  ;  ; 0.779529 ; 
90.9631 ;  ;  ; 7.162856E-5 ;  ;  ; 0.7854851 ; 
90.99339 ;  ;  ; 6.46803E-5 ;  ;  ; 0.8029095 ; 
91.02367 ;  ;  ; 5.947979E-5 ;  ;  ; 0.835195 ; 
91.03881 ;  ;  ; 5.771937E-5 ;  ;  ; 0.8587933 ; 
91.05395 ;  ;  ; 5.667689E-5 ;  ;  ; 0.888855 ; 
91.06909 ;  ;  ; 5.652218E-5 ;  ;  ; 0.9269219 ; 
91.08423 ;  ;  ; 5.747879E-5 ;  ;  ; 0.9749743 ; 
91.09937 ;  ;  ; 5.983677E-5 ;  ;  ; 1.035531 ; 
91.11451 ;  ;  ; 6.396714E-5 ;  ;  ; 1.111764 ; 
91.12965 ;  ;  ; 7.033796E-5 ;  ;  ; 1.207616 ; 
91.13722 ;  ;  ; 7.454046E-5 ;  ;  ; 1.264376 ; 
91.14479 ;  ;  ; 7.953113E-5 ;  ;  ; 1.327936 ; 
91.15236 ;  ;  ; 8.540326E-5 ;  ;  ; 1.399062 ; 
91.15993 ;  ;  ; 9.225934E-5 ;  ;  ; 1.478594 ; 
91.1675 ;  ;  ; 1.002115E-4 ;  ;  ; 1.567444 ; 
91.17507 ;  ;  ; 1.093817E-4 ;  ;  ; 1.666601 ; 
91.18264 ;  ;  ; 1.199024E-4 ;  ;  ; 1.777133 ; 
91.19021 ;  ;  ; 1.319164E-4 ;  ;  ; 1.900186 ; 
91.19778 ;  ;  ; 1.45577E-4 ;  ;  ; 2.036987 ; 
91.20535 ;  ;  ; 1.610483E-4 ;  ;  ; 2.188841 ; 
91.21293 ;  ;  ; 1.785288E-4 ;  ;  ; 2.35736 ; 
91.2205 ;  ;  ; 1.981569E-4 ;  ;  ; 2.543555 ; 
91.22807 ;  ;  ; 2.201478E-4 ;  ;  ; 2.749154 ; 
91.23564 ;  ;  ; 2.447035E-4 ;  ;  ; 2.975734 ; 
91.24321 ;  ;  ; 2.720337E-4 ;  ;  ; 3.224923 ; 
91.25078 ;  ;  ; 3.023543E-4 ;  ;  ; 3.498386 ; 
91.25835 ;  ;  ; 3.358857E-4 ;  ;  ; 3.797815 ; 
91.26592 ;  ;  ; 3.728513E-4 ;  ;  ; 4.12491 ; 
91.28106 ;  ;  ; 4.579801E-4 ;  ;  ; 4.868848 ; 
91.2962 ;  ;  ; 5.594968E-4 ;  ;  ; 5.743283 ; 
91.31134 ;  ;  ; 6.790383E-4 ;  ;  ; 6.760107 ; 
91.32648 ;  ;  ; 8.180157E-4 ;  ;  ; 7.929167 ; 
91.34025 ;  ;  ; 9.622012E-4 ;  ;  ; 9.130488 ; 
91.35401 ;  ;  ; 0.001123696 ;  ;  ; 10.46479 ; 
91.36778 ;  ;  ; 0.001302803 ;  ;  ; 11.93304 ; 
91.38154 ;  ;  ; 0.001498853 ;  ;  ; 13.52826 ; 
91.40907 ;  ;  ; 0.00193795 ;  ;  ; 17.06265 ; 
91.43659 ;  ;  ; 0.002425995 ;  ;  ; 20.936 ; 
91.49715 ;  ;  ; 0.003539411 ;  ;  ; 29.55038 ; 
91.52193 ;  ;  ; 0.003941874 ;  ;  ; 32.55937 ; 
91.5467 ;  ;  ; 0.004271448 ;  ;  ; 34.94109 ; 
91.57423 ;  ;  ; 0.004522699 ;  ;  ; 36.63062 ; 
91.6 ;  ;  ; 0.004627848 ;  ;  ; 37.1547 ; 
91.61521 ;  ;  ; 0.00462685 ;  ;  ; 36.95993 ; 
91.64418 ;  ;  ; 0.004496916 ;  ;  ; 35.58256 ; 
91.66675 ;  ;  ; 0.004288563 ;  ;  ; 33.6821 ; 
91.68932 ;  ;  ; 0.004001793 ;  ;  ; 31.19067 ; 
91.72915 ;  ;  ; 0.003363011 ;  ;  ; 25.83834 ; 
91.76898 ;  ;  ; 0.002653163 ;  ;  ; 20.05778 ; 
91.79023 ;  ;  ; 0.002282012 ;  ;  ; 17.08601 ; 
91.81147 ;  ;  ; 0.001932626 ;  ;  ; 14.31807 ; 
91.83272 ;  ;  ; 0.001613418 ;  ;  ; 11.81537 ; 
91.85396 ;  ;  ; 0.001330099 ;  ;  ; 9.617446 ; 
91.87521 ;  ;  ; 0.001084759 ;  ;  ; 7.735305 ; 
91.88583 ;  ;  ; 9.764514E-4 ;  ;  ; 6.911949 ; 
91.89645 ;  ;  ; 8.774191E-4 ;  ;  ; 6.163916 ; 
91.90707 ;  ;  ; 7.873363E-4 ;  ;  ; 5.488095 ; 
91.91769 ;  ;  ; 7.057953E-4 ;  ;  ; 4.880784 ; 
91.92831 ;  ;  ; 6.323263E-4 ;  ;  ; 4.337843 ; 
91.93893 ;  ;  ; 5.664152E-4 ;  ;  ; 3.854835 ; 
91.95022 ;  ;  ; 5.040264E-4 ;  ;  ; 3.40192 ; 
91.96151 ;  ;  ; 4.488982E-4 ;  ;  ; 3.005937 ; 
91.9728 ;  ;  ; 4.003627E-4 ;  ;  ; 2.661347 ; 
91.98408 ;  ;  ; 3.578009E-4 ;  ;  ; 2.363022 ; 
91.99537 ;  ;  ; 3.205084E-4 ;  ;  ; 2.105313 ; 
